animal_type,primary_color,sex,dob,intake_condition,intake_type,intake_date,outcome_date,outcome_type,outcome_group,age_at_intake
other,brown,Unknown,2017-03-03,under age/weight,wildlife,2017-04-03,2017-04-04,rescue,Adopted,8.07123287671233
dog,red,Neutered,2009-02-01,normal,stray,2017-07-10,2017-07-12,return to owner,Not Adopted,16.15890410958904
cat,orange,Male,2012-05-29,injured  severe,stray,2018-05-29,2018-05-30,euthanasia,Not Adopted,12.835616438356164
cat,brown  tabby,Neutered,2024-04-25,under age/weight,stray,2024-05-17,2024-07-11,adoption,Adopted,0.9205479452054794
cat,black,Male,2017-08-29,under age/weight,stray,2017-09-29,2017-11-04,euthanasia,Not Adopted,7.580821917808219
dog,red,Female,2024-09-09,under age/weight,stray,2024-10-24,2024-10-25,rescue,Adopted,0.5452054794520548
cat,black,Female,2017-08-28,under age/weight,stray,2017-09-28,2017-11-04,euthanasia,Not Adopted,7.583561643835616
cat,blue point,Neutered,2014-10-12,feral,stray,2017-10-12,2017-10-20,"shelter, neuter, return",Not Adopted,10.463013698630137
dog,tan,Neutered,2023-10-18,normal,return,2024-09-26,2024-12-15,adoption,Adopted,1.441095890410959
dog,brown,Female,2019-12-01,normal,stray,2020-05-01,2020-05-07,transfer,Not Adopted,5.323287671232877
cat,black,Neutered,2017-05-29,normal,stray,2019-05-29,2019-06-15,"shelter, neuter, return",Not Adopted,7.832876712328767
cat,black,Female,2021-09-09,injured  severe,stray,2023-09-09,2023-09-09,euthanasia,Not Adopted,3.547945205479452
cat,brown  tabby,Male,2023-08-10,injured  mild,stray,2023-08-31,2023-11-17,rescue,Adopted,1.63013698630137
dog,brown,Female,2016-11-24,normal,stray,2018-11-24,2018-11-30,transfer,Not Adopted,8.342465753424657
dog,silver,Spayed,2016-06-06,normal,stray,2024-06-06,2024-06-21,adoption,Adopted,8.810958904109588
cat,calico,Spayed,2023-03-26,under age/weight,stray,2023-03-29,2023-03-29,rescue,Adopted,2.0054794520547947
cat,black,Spayed,2023-02-28,normal,owner surrender,2024-02-28,2024-03-02,rescue,Adopted,2.0767123287671234
cat,cream,Male,2023-03-26,under age/weight,stray,2023-03-29,2023-04-01,rescue,Adopted,2.0054794520547947
cat,black,Neutered,2024-01-28,normal,owner surrender,2024-02-28,2024-02-28,rescue,Adopted,1.1616438356164382
cat,black,Spayed,2024-01-28,normal,owner surrender,2024-02-28,2024-02-28,rescue,Adopted,1.1616438356164382
dog,black,Female,2016-03-01,normal,stray,2017-03-01,2017-03-08,transfer,Not Adopted,9.076712328767123
dog,tan,Spayed,2021-11-25,normal,stray,2023-11-22,2024-01-18,adoption,Adopted,3.336986301369863
cat,brown  tabby,Male,2018-05-01,under age/weight,stray,2018-05-27,2018-05-27,euthanasia,Not Adopted,6.909589041095891
dog,tan,Female,2007-10-06,aged,stray,2017-10-06,2017-11-05,adoption,Adopted,17.484931506849314
cat,gray,Female,2019-06-11,under age/weight,stray,2019-07-26,2019-08-02,rescue,Adopted,5.7972602739726025
cat,black,Female,2020-08-24,normal,stray,2020-10-24,2020-10-29,rescue,Adopted,4.5917808219178085
cat,gray tabby,Male,2018-05-27,normal,stray,2020-05-27,2020-05-31,transfer,Not Adopted,6.838356164383562
cat,black,Male,2020-08-24,normal,stray,2020-10-24,2020-10-29,rescue,Adopted,4.5917808219178085
cat,gray,Unknown,2017-03-14,under age/weight,stray,2017-04-14,2017-04-15,rescue,Adopted,8.04109589041096
cat,gray,Neutered,2021-08-23,under age/weight,stray,2021-10-23,2021-11-27,rescue,Adopted,3.5945205479452054
cat,black,Spayed,2016-11-21,feral,stray,2017-09-21,2017-10-18,transfer,Not Adopted,8.35068493150685
cat,black,Spayed,2019-02-27,normal,stray,2019-06-27,2019-07-31,"shelter, neuter, return",Not Adopted,6.082191780821918
cat,black,Spayed,2019-02-27,normal,stray,2019-06-27,2019-07-31,"shelter, neuter, return",Not Adopted,6.082191780821918
cat,black,Neutered,2016-11-21,feral,stray,2017-09-21,2017-11-09,"shelter, neuter, return",Not Adopted,8.35068493150685
cat,orange,Neutered,2014-11-05,normal,stray,2017-11-05,2017-11-21,"shelter, neuter, return",Not Adopted,10.397260273972602
cat,white,Spayed,2017-04-26,fractious,stray,2019-04-26,2019-06-04,"shelter, neuter, return",Not Adopted,7.923287671232877
cat,gray tabby,Male,2017-09-24,under age/weight,stray,2017-10-24,2017-10-25,transfer,Not Adopted,7.50958904109589
cat,white,Female,2019-04-26,under age/weight,stray,2019-04-26,2019-06-07,rescue,Adopted,5.923287671232877
dog,blonde,Male,2014-01-01,normal,stray,2017-01-01,2017-01-08,transfer,Not Adopted,11.241095890410959
cat,black,Female,2019-08-02,under age/weight,stray,2019-09-08,2019-09-16,rescue,Adopted,5.654794520547945
cat,gray,Female,2018-09-10,under age/weight,stray,2018-10-10,2018-10-18,rescue,Adopted,6.5479452054794525
cat,tortie,Spayed,2017-01-31,fractious,stray,2018-01-31,2018-02-14,"shelter, neuter, return",Not Adopted,8.156164383561643
dog,cream,Female,2016-01-24,normal,stray,2018-06-24,2018-07-01,transfer,Not Adopted,9.178082191780822
dog,brown,Neutered,2008-10-19,normal,stray,2017-01-31,2017-02-01,return to owner,Not Adopted,16.446575342465753
cat,orange tabby,Unknown,2015-07-11,normal,stray,2019-07-11,2019-07-19,"shelter, neuter, return",Not Adopted,9.717808219178082
dog,gray,Neutered,2013-05-14,injured  moderate,stray,2023-05-13,2023-07-15,adoption,Adopted,11.876712328767123
cat,brown,Spayed,2023-06-05,normal,owner surrender,2024-04-18,2024-04-25,adoption,Adopted,1.810958904109589
cat,gray tabby,Male,2023-05-29,under age/weight,stray,2023-06-04,2023-06-16,return to owner,Not Adopted,1.83013698630137
cat,tortie,Unknown,2017-06-13,normal,stray,2017-12-13,2017-12-16,transfer,Not Adopted,7.791780821917809
cat,gray tabby,Male,2023-05-29,under age/weight,stray,2023-06-04,2023-06-24,"trap, neuter, release",Not Adopted,1.83013698630137
dog,black,Female,2015-06-29,normal,stray,2019-06-29,2019-07-05,transfer,Not Adopted,9.75068493150685
guinea pig,brown,Female,2022-02-13,normal,owner surrender,2022-08-13,2022-11-08,transfer,Not Adopted,3.117808219178082
cat,gray,Unknown,2018-04-13,fractious,stray,2018-05-16,2018-06-01,rescue,Adopted,6.958904109589041
cat,black,Unknown,2018-04-13,fractious,stray,2018-05-16,2018-06-01,rescue,Adopted,6.958904109589041
cat,black,Female,2018-08-19,under age/weight,stray,2018-09-09,2018-09-10,rescue,Adopted,6.608219178082192
cat,black,Female,2018-08-19,under age/weight,stray,2018-09-09,2018-09-10,rescue,Adopted,6.608219178082192
cat,brown  tabby,Unknown,2018-08-19,under age/weight,stray,2018-09-09,2018-09-10,rescue,Adopted,6.608219178082192
cat,orange tabby,Male,2019-04-07,normal,stray,2019-07-07,2019-07-20,adoption,Adopted,5.975342465753425
cat,black,Neutered,2017-06-07,fractious,stray,2019-06-07,2019-06-26,"shelter, neuter, return",Not Adopted,7.808219178082192
cat,gray tabby,Female,2017-08-31,under age/weight,stray,2017-10-05,2017-10-08,transfer,Not Adopted,7.575342465753424
dog,brown,Female,2018-09-10,normal,stray,2022-09-10,2022-09-30,rescue,Adopted,6.5479452054794525
cat,brown  tabby,Male,2017-09-05,under age/weight,stray,2017-10-05,2017-10-08,transfer,Not Adopted,7.561643835616438
cat,gray,Neutered,2023-04-25,normal,stray,2023-05-25,2023-06-24,adoption,Adopted,1.9232876712328768
cat,white,Spayed,2023-04-25,normal,stray,2023-05-25,2023-06-10,adoption,Adopted,1.9232876712328768
cat,gray tabby,Spayed,2019-06-07,normal,stray,2019-08-07,2019-08-30,adoption,Adopted,5.808219178082192
cat,gray tabby,Neutered,2019-06-07,normal,stray,2019-08-07,2019-09-06,transfer,Not Adopted,5.808219178082192
dog,brown,Neutered,2023-05-05,normal,return,2024-06-06,2024-06-06,adoption,Adopted,1.895890410958904
cat,white,Spayed,2016-11-26,feral,stray,2017-07-26,2017-07-26,return to owner,Not Adopted,8.336986301369864
cat,cream,Female,2019-10-17,under age/weight,stray,2019-10-23,2019-10-25,rescue,Adopted,5.446575342465754
cat,gray,Unknown,2017-09-05,under age/weight,stray,2017-10-05,2017-10-05,rescue,Adopted,7.561643835616438
cat,gray tabby,Neutered,2019-06-07,normal,stray,2019-08-07,2019-09-05,transfer,Not Adopted,5.808219178082192
cat,gray,Female,2017-05-29,under age/weight,stray,2017-07-13,2017-07-15,rescue,Adopted,7.832876712328767
cat,tortie,Female,2023-10-24,ill moderatete,stray,2024-10-24,2024-10-24,euthanasia,Not Adopted,1.4246575342465753
cat,black,Female,2022-06-20,under age/weight,stray,2022-06-22,2022-07-05,died,Not Adopted,2.76986301369863
cat,white,Neutered,2019-07-10,ill moderatete,stray,2022-07-10,2022-07-27,community cat,Not Adopted,5.717808219178083
cat,brown  tabby,Unknown,2017-04-24,under age/weight,stray,2017-04-27,2017-04-27,euthanasia,Not Adopted,7.928767123287671
cat,gray tabby,Male,2019-04-25,normal,stray,2019-06-25,2019-06-26,transfer,Not Adopted,5.926027397260274
cat,orange,Male,2017-09-07,ill mild,stray,2017-10-07,2017-10-23,euthanasia,Not Adopted,7.556164383561644
cat,calico,Spayed,2021-03-04,fractious,stray,2022-03-04,2022-03-06,rescue,Adopted,4.065753424657534
other,gray,Male,2021-10-11,injured  severe,wildlife,2022-04-11,2022-04-11,euthanasia,Not Adopted,3.4602739726027396
dog,gold,Unknown,2021-08-22,injured  severe,stray,2024-08-22,2024-08-22,euthanasia,Not Adopted,3.5972602739726027
dog,gray,Neutered,2018-12-29,normal,owner surrender,2019-08-29,2019-08-30,transfer,Not Adopted,6.2465753424657535
dog,blue,Female,2016-07-01,normal,stray,2017-07-01,2017-10-13,euthanasia,Not Adopted,8.742465753424657
dog,gray,Female,2018-12-29,normal,owner surrender,2019-08-29,2019-09-01,transfer,Not Adopted,6.2465753424657535
cat,black,Female,2018-10-17,injured  severe,stray,2021-10-17,2021-10-17,euthanasia,Not Adopted,6.446575342465754
other,brown,Unknown,2018-10-24,ill severe,wildlife,2020-10-24,2020-10-24,transfer,Not Adopted,6.427397260273972
cat,gray,Unknown,2020-01-29,ill severe,stray,2023-01-29,2023-01-30,euthanasia,Not Adopted,5.161643835616438
cat,gray,Spayed,2017-05-19,feral,stray,2017-07-19,2017-09-22,"shelter, neuter, return",Not Adopted,7.86027397260274
dog,black,Spayed,2010-05-15,ill mild,stray,2019-07-24,2019-08-03,adoption,Adopted,14.876712328767123
dog,black,Male,2012-04-06,normal,stray,2017-04-06,2017-05-19,transport,Not Adopted,12.98082191780822
cat,seal point,Female,2018-08-08,under age/weight,stray,2018-09-08,2018-09-12,rescue,Adopted,6.638356164383562
cat,seal point,Female,2018-08-08,under age/weight,stray,2018-09-08,2018-09-12,rescue,Adopted,6.638356164383562
dog,black,Spayed,2017-06-21,normal,owner surrender,2019-06-27,2019-07-03,adoption,Adopted,7.76986301369863
dog,white,Male,2019-01-04,normal,stray,2020-01-04,2020-01-10,transfer,Not Adopted,6.23013698630137
dog,black,Neutered,2015-09-28,normal,stray,2017-09-28,2017-09-29,return to owner,Not Adopted,9.501369863013698
cat,brown  tabby,Male,2023-08-16,under age/weight,stray,2023-09-03,2023-10-06,rescue,Adopted,1.6136986301369862
cat,brown  tabby,Female,2023-08-03,under age/weight,stray,2023-09-03,2023-09-05,died,Not Adopted,1.6493150684931508
cat,tortie,Female,2019-04-04,under age/weight,stray,2019-05-04,2019-05-04,rescue,Adopted,5.983561643835617
reptile,green,Unknown,2017-01-19,normal,stray,2019-01-19,2019-01-22,rescue,Adopted,8.189041095890412
cat,blue point,Female,2014-08-13,normal,stray,2017-08-13,2017-08-25,adoption,Adopted,10.627397260273973
cat,orange tabby,Neutered,2024-02-15,normal,return,2024-05-18,2024-06-01,adoption,Adopted,1.1123287671232878
dog,black,Male,2009-04-06,normal,stray,2019-07-20,2019-07-20,return to owner,Not Adopted,15.983561643835616
cat,orange tabby,Neutered,2024-02-15,normal,return,2024-05-18,2024-06-13,adoption,Adopted,1.1123287671232878
cat,gray,Female,2018-05-16,under age/weight,stray,2018-05-17,2018-05-17,rescue,Adopted,6.868493150684931
dog,black,Spayed,2011-02-01,normal,stray,2017-06-03,2017-06-14,return to owner,Not Adopted,14.158904109589042
cat,black,Spayed,2017-04-22,feral,stray,2017-07-20,2017-07-26,"shelter, neuter, return",Not Adopted,7.934246575342466
cat,orange,Unknown,2021-04-01,under age/weight,stray,2021-04-22,2022-06-26,missing,Not Adopted,3.989041095890411
cat,gray,Female,2023-03-06,under age/weight,stray,2023-04-06,2023-04-07,rescue,Adopted,2.0602739726027397
cat,gray,Unknown,2021-04-01,under age/weight,stray,2021-04-22,2022-06-26,missing,Not Adopted,3.989041095890411
rabbit,brown,Unknown,2022-06-17,injured  severe,wildlife,2023-06-17,2023-06-17,euthanasia,Not Adopted,2.778082191780822
dog,black,Male,2021-07-09,normal,stray,2022-07-09,2022-07-13,return to owner,Not Adopted,3.717808219178082
cat,brown  tabby,Female,2023-04-26,ill mild,stray,2023-06-14,2023-07-14,rescue,Adopted,1.9205479452054794
dog,white,Neutered,2015-01-03,normal,stray,2017-01-03,2017-02-11,transport,Not Adopted,10.235616438356164
cat,unknown,Male,2015-08-24,ill severe,stray,2023-08-24,2023-08-24,euthanasia,Not Adopted,9.597260273972603
cat,black,Neutered,2024-06-22,i/i report,return,2024-09-26,2024-10-09,adoption,Adopted,0.7616438356164383
cat,white,Male,2017-06-28,under age/weight,stray,2017-07-01,2017-07-01,euthanasia,Not Adopted,7.750684931506849
rabbit,brown,Neutered,2013-08-31,normal,owner surrender,2017-08-31,2018-03-24,adoption,Adopted,11.578082191780823
cat,cream,Female,2023-01-10,normal,stray,2023-02-10,2023-02-26,rescue,Adopted,2.210958904109589
cat,orange tabby,Female,2023-01-10,normal,stray,2023-02-10,2023-02-26,rescue,Adopted,2.210958904109589
cat,calico,Female,2023-08-14,ill mild,stray,2023-09-03,2023-09-04,euthanasia,Not Adopted,1.6191780821917807
cat,orange tabby,Female,2023-01-10,normal,stray,2023-02-10,2023-02-26,rescue,Adopted,2.210958904109589
cat,orange tabby,Neutered,2018-07-30,ill severe,stray,2022-09-16,2022-09-16,euthanasia,Not Adopted,6.663013698630137
cat,black,Neutered,2019-01-11,normal,stray,2019-05-11,2019-05-24,adoption,Adopted,6.210958904109589
cat,chocolate point,Female,2019-06-09,behavior  mild,quarantine,2019-12-09,2019-12-21,adoption,Adopted,5.802739726027397
cat,black,Female,2017-03-28,under age/weight,stray,2017-04-28,2017-04-28,euthanasia,Not Adopted,8.002739726027396
cat,gray,Male,2017-03-28,under age/weight,stray,2017-04-28,2017-04-28,euthanasia,Not Adopted,8.002739726027396
dog,white,Male,2010-09-06,normal,stray,2017-09-06,2017-09-15,adoption,Adopted,14.564383561643835
dog,gray,Spayed,2013-02-19,normal,stray,2019-02-19,2019-02-20,return to owner,Not Adopted,12.106849315068493
bird,white,Unknown,2018-10-28,injured  mild,wildlife,2019-10-28,2019-11-02,transfer,Not Adopted,6.416438356164384
dog,blue,Male,2015-08-20,normal,confiscate,2020-10-27,2020-11-06,return to owner,Not Adopted,9.608219178082193
wild,black,Unknown,2022-06-08,under age/weight,wildlife,2022-07-01,2022-07-01,euthanasia,Not Adopted,2.802739726027397
dog,black,Female,2021-04-02,behavior  mild,owner surrender,2023-04-02,2023-04-05,adoption,Adopted,3.9863013698630136
dog,black,Female,2017-02-05,normal,owner surrender,2019-07-05,2019-07-19,rescue,Adopted,8.142465753424657
dog,black,Male,2015-10-15,normal,stray,2017-10-15,2017-10-21,transfer,Not Adopted,9.454794520547946
dog,tricolor,Neutered,2015-07-01,normal,stray,2018-07-01,2018-07-05,return to owner,Not Adopted,9.745205479452055
cat,orange tabby,Unknown,2021-06-23,under age/weight,stray,2021-06-26,2021-06-26,rescue,Adopted,3.7616438356164386
dog,brown,Neutered,2018-09-02,normal,stray,2023-08-19,2023-10-03,rescue,Adopted,6.5698630136986305
guinea pig,tricolor,Male,2023-02-05,normal,welfare seized,2023-08-02,2023-08-23,return to owner,Not Adopted,2.1397260273972605
cat,orange,Unknown,2015-05-26,fractious,stray,2018-05-26,2018-06-04,euthanasia,Not Adopted,9.843835616438357
cat,brown  tabby,Neutered,2016-02-04,normal,stray,2017-02-04,2017-04-03,adoption,Adopted,9.147945205479452
dog,brown,Spayed,2023-01-06,normal,stray,2023-09-06,2023-09-15,adoption,Adopted,2.221917808219178
dog,white,Male,2020-12-14,behavior  severe,owner surrender,2023-06-09,2023-06-09,euthanasia,Not Adopted,4.284931506849315
cat,lilac point,Female,2009-09-18,ill moderatete,stray,2021-09-08,2021-10-01,rescue,Adopted,15.531506849315068
cat,gray,Unknown,2012-07-13,injured  severe,stray,2019-07-13,2019-07-13,euthanasia,Not Adopted,12.712328767123287
cat,brown,Spayed,2023-07-19,under age/weight,stray,2023-08-23,2023-12-22,adoption,Adopted,1.6904109589041096
cat,brown,Male,2022-04-20,normal,stray,2022-06-13,2022-06-18,adoption,Adopted,2.936986301369863
wild,brown,Unknown,2021-03-13,under age/weight,wildlife,2021-03-28,2021-03-28,transfer,Not Adopted,4.041095890410959
cat,gray,Neutered,2019-03-06,normal,owner surrender,2024-03-06,2024-04-10,adoption,Adopted,6.063013698630137
cat,seal point,Male,2022-04-13,under age/weight,stray,2022-05-13,2022-06-01,adoption,Adopted,2.956164383561644
dog,gray,Female,2013-03-09,normal,owner surrender,2017-09-10,2017-11-03,euthanasia,Not Adopted,12.057534246575342
dog,gold,Spayed,2020-01-22,normal,stray,2021-01-22,2021-02-03,adoption,Adopted,5.1808219178082195
dog,brown,Female,2018-08-15,normal,stray,2022-08-15,2022-08-16,died,Not Adopted,6.619178082191781
dog,red,Neutered,2020-09-09,ill mild,stray,2022-09-09,2022-09-21,adoption,Adopted,4.5479452054794525
dog,brown,Spayed,2015-10-29,aged,stray,2023-10-29,2023-11-11,adoption,Adopted,9.416438356164383
dog,brown,Female,2006-05-28,ill severe,owner surrender,2018-11-28,2018-11-28,euthanasia,Not Adopted,18.843835616438355
cat,black,Male,2022-04-09,ill moderatete,stray,2022-06-09,2022-06-17,rescue,Adopted,2.967123287671233
dog,black,Female,2015-08-10,normal,stray,2018-08-10,2018-08-15,return to owner,Not Adopted,9.635616438356164
cat,white,Female,2019-06-12,fractious,stray,2019-09-12,2019-09-28,euthanasia,Not Adopted,5.794520547945205
cat,black,Male,2017-03-22,ill mild,stray,2022-03-22,2022-03-27,euthanasia,Not Adopted,8.01917808219178
cat,tortie,Female,2023-09-20,ill severe,stray,2023-10-20,2023-10-20,euthanasia,Not Adopted,1.5178082191780822
cat,gray tabby,Neutered,2022-02-21,normal,stray,2024-02-21,2024-03-01,transfer,Not Adopted,3.095890410958904
dog,tan,Male,2013-02-26,normal,confiscate,2018-11-06,2018-11-07,return to owner,Not Adopted,12.087671232876712
dog,white,Male,2014-04-30,injured  severe,stray,2018-04-30,2018-05-08,rescue,Adopted,10.915068493150685
cat,cream,Male,2019-05-01,injured  severe,stray,2019-06-01,2019-06-03,euthanasia,Not Adopted,5.909589041095891
cat,black,Unknown,2019-08-04,under age/weight,stray,2019-08-04,2019-08-15,died,Not Adopted,5.64931506849315
cat,white,Unknown,2017-03-27,under age/weight,stray,2017-03-27,2017-03-27,euthanasia,Not Adopted,8.005479452054795
dog,tan,Neutered,2021-04-16,normal,stray,2022-04-16,2022-05-01,adoption,Adopted,3.947945205479452
dog,brown,Neutered,2014-11-06,normal,confiscate,2018-11-06,2018-12-05,adoption,Adopted,10.394520547945206
cat,black,Female,2021-09-29,under age/weight,stray,2021-10-01,2021-10-03,euthanasia,Not Adopted,3.493150684931507
cat,gray,Male,2011-11-06,normal,owner surrender,2018-11-06,2018-12-07,euthanasia,Not Adopted,13.397260273972602
cat,cream tabby,Female,2016-11-26,normal,owner surrender,2018-11-06,2018-12-02,euthanasia,Not Adopted,8.336986301369864
dog,white,Male,2015-09-12,injured  severe,stray,2022-09-12,2022-09-13,euthanasia,Not Adopted,9.545205479452054
cat,orange tabby,Neutered,2013-12-03,normal,owner surrender,2018-11-06,2019-01-10,adoption,Adopted,11.32054794520548
wild,gray,Unknown,2017-07-01,injured  moderate,wildlife,2017-07-25,2017-07-25,euthanasia,Not Adopted,7.742465753424658
cat,gray tabby,Spayed,2023-10-29,under age/weight,stray,2023-12-01,2023-12-22,rescue,Adopted,1.4109589041095891
